comment,movie_link,movie_title,num,score
"두 번 볼 의향 있습니다. 물 흐르듯 자연스러운 진행, 연출 좋고, 쓸데 없는 부분 과감하게 편집하고 무엇보다도 배우들의 연기 최고 황정민 이정재는 말 할 것도 없고 박정민 캐릭터 소화하는거에 놀랐음.",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17036384,10
다만 문재인에게서 구하소서..,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17036383,1
개인적으로 너무 재미있게 봤습니다액션짱,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,반도,17036403,10
그냥 레이싱 영화에요,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,반도,17036401,3
"어디서 본 듯한 장면, 의문투성이인 영화. 다만 황정민 이정재 액션의 최정점",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17036400,5
ㅎ ㅎ ㅎ 액션도  아니고  코믹도 아니고  저질 수준  이게  영화가....,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17036399,2
최근 한국영화중에 제일남 기승전결 깔끔 훌륭한 액션 신파도 없고,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17036398,10
이정재 쥐디 같다는 평점 보고 영화 보러 갔는데이정재 보자마자 빵터짐 끝나고 이정재 선그라스만 생각남...,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17036397,10
예전에 극장에서 못본 게 기억나서 어제 시리즈온으로 결제했는데.. 망작임. 스토리 구리고 개연성도 없고 감동도 없고 그림체도 왜 이러나싶고 OST도...뜬금없는 느낌.마지막으로 주인공이 눈꼽만큼이라도 매력이 있어야지 보지... 휴..,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=57412&target=after,게드전기 - 어스시의 전설,17036396,1
"버릴것과 취할것을 확실히 구분한건 좋았는데, 그 틈새가 영화 후반부로 갈수록 점점 벌어지는 형국, 그래도 미덕이 훨씬 큰 영화.",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,반도,17036395,7
화끈한  액션의  진수 보여줌 지루할 틈이  없네...,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17036394,10
리얼해서 미칠거같은 영화,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=97975&target=after,창,17036393,8
연기너무좋았어요 OST도 좋네요,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=193686&target=after,정도,17036372,10
이정재 황정민 브로맨스,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17036370,9
간만에 극장에서 제대로 된 영화를 봤네,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17036369,9
간만에 완성도 있는 영화,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17036368,10
"정치 편향이라고 하는데, 감독은 그런 판단을 피하고자 꽤 노력을 했다. 다른 영화에서 시도하지 못한 것을 보여준다. 밀리터리 고증은 또 다른 볼거리.",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17036367,7
제인생 최고의 영화,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=44910&target=after,김씨 표류기,17036366,10
??? 장면이 엄청많이나옴도대체 왜? 저기에 쟤가 왜?쟤는 또 왜? 갑자기?어?,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189537&target=after,#살아있다,17036365,1
"황정민, 이정재 연기는 말할필요도 없고, 진짜 박정민 너무 좋다 ㅋㅋㅋ",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17036364,8
"여름에 어울리는 스릴, 액션을 갖춘 영화. 스토리 개연성을 따지면 피곤하다.",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17036363,7
기대를 안했지만 역시나..강동원 나와서 성공한 영화없음. 여자는 수애 남자는 강동원 나오는 영화 걸러야함,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,반도,17036362,2
명배우들의 연기와 영상미는 훌륭함,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17036382,7
지금까지 본 영화 중에 가장 훌륭한 인생 최고의 영화. 별점 100개 주고 싶다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=45290&target=after,인터스텔라,17036381,10
조선족 중국인들 평점 알바들이 10점씩 준답니다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=194295&target=after,에베레스트,17036380,2
레이는 먼치킨이냐,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17036379,1
힐링 영화 중 최고봉이 아닐까 싶다...,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=154449&target=after,리틀 포레스트,17036378,10
개 재밌음 다들 보세요 진짜;;,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17036377,10
영화관에서 꼭 봐야될 최고의 영화,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17036376,10
인생최악의영화너무했다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17036375,2
일본스럽지만 한국스럽다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=183429&target=after,블루 아워,17036374,8
최고입니다..꼭보세요^^,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17036373,10
"와~영화 미쳤다!이정재는 짐승 그 자체다!한동안 수양대군 등장씬은 생각나지 않을듯!내가 왕이될 상인가, 거 장난이 너무 심한거 아니오, 구멍이 두개지요..no no~나는 너와 관련된 인간들을 모조리 죽일거야..대사 거의없고 짧게 치고 빠지는 러닝타임.집어삼켜버려질것 같은 음악.그리고 박정민^^모든 구성이 완벽했다!!",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17036351,10
양덕들 페이스북 페이지에 매번 후속작 내놓으라고 디즈니에 댓글 올려도 흥행이 안되서 불가능할듯,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=72357&target=after,트론: 새로운 시작,17036350,10
Good good good,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17036349,10
처음 장면에는 ‘이게 뭐지’라는 생각이 들었는데 마지막 장면에 가까워질수록 감동이 파도처럼 밀려오는 느낌이 들었다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17036348,10
좀비 두개가 타이밍 좋게나왔지만 예상처럼 캐별로였고 아무것도 개봉을 안하니 그만한 평점과 관객수가 나온거라는걸 증명이라도 하듯 괜찮은 영화가 나왔습니다. 교훈을 주고 메세지를 준다기 보다 액션과 긴장감으로만 영화를 진행하며 나오는 모든 배우의 열연과 각국 각지의 특징을 살린 모습들이 너무 좋았네요. 첫 장면부터는 아 이거보고 이자까야 가야겠다 생각이 들다가도 중반부에는 싱하 사서 맥주나 마셔야겠다 싶은 생각이 들 정도로 뭐 그런 느낌이었어요 잘봤습니다^^,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17036347,9
82년생 김지영보다 더욱 사실적이네요. 이 영화를 보고 저 자신부터 돌보아야겠다 깊히.깨닫고 아이를 위해서 뭐든 해야만 하는.강박관념을 벗어야겠다 생각합니다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=154653&target=after,툴리,17036346,10
가나다라마바사 사자마라다나가,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=167105&target=after,암수살인,17036345,4
완전 짱 멋찜 이정재 짱짱,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17036344,10
영화에 몰입해서 봤어요.액션씬도 훌륭했고 감정연기도 자연스러웠어요. OST도 넘 잘어울립니다. 후속작 기다립니다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=193686&target=after,정도,17036343,9
마지막에 짱 슬프고 재밌어요 황정민팬됨,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17036342,10
"현재 코로나 사태로 인해 상황에 대한 공포와 대처, 고립에 대한 감정변화는 볼만하고 납득 가능하다. 단, 영화 내내 답답해 죽을 것같고 이해하기 힘든 여주인공의 행동을 끝까지 볼 자신이 있다면 추천. 죽을 수도 있는데 테이크아웃보단 레스토랑에서 음식을 먹어야하고, 들킬수 있는데 카메라로 사진 기록은 남겨야겠고,(생존을 위해 짐을 챙길때도 카메라를 꼭 목에 건다) 위치를 들키면 안되고 생존여부, 개인정보 노출도 위험한 상황인데 채팅은 해야겠고 통화도 해야겠고... 도망가라는데 무슨일인지 확인하느라 적에게 들켜서 죽을 뻔하고, 하....마지막인 빨리보기로 봤다.",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=194766&target=after,팬데믹,17036361,2
정말 오랜만에 나온 정통 하드보일드 난 이런 영화를 기다렸다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17036360,10
이정재배우님 스타일대박 완전섹시해요두정민배우님들 황박 OOO기력 역시!!!!황정민배우님 더운데 끝까지 벗지않는 정장ㅎㅎ리암리슨같았어요 황정민배우님이 싸우는 디테일은 잘 살리지못한거같아요ㅜㅜ,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17036359,10
기대안하고 봐서 그런지 저는 생각보다재밌었어요~한반도 정세를 이해하는데 큰 도움이되서 아이들과 함께 봐도 재밌을것같아요^^!,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17036358,8
,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17036357,10
내 인생 최고의 영화♥특히 스토리가 너무 좋았다 번지의 제왕 짱짱맨,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=31794&target=after,반지의 제왕: 반지 원정대,17036356,10
저런 말로 표현하기도 짓을 저지른 역겨운 범죄자 새1끼가 그 어린 아이를 그렇게 만들고도 음주로 인한 심신미약 이딴거로 12년이라뇨..  진짜 이나라가 역겹네요,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=103535&target=after,소원,17036355,10
손가락은 답을 알고있다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17036354,10
난 하물며 살아있다도 재밌게 본 사람인데 살다살다 이런 영화는 처음 봅니다 ㅋㅋㅋ 정말 제 시간이 사라진 시간이였어요 조진웅님 연기 때문이라도 별점 드립니다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=179894&target=after,사라진 시간,17036353,3
,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17036352,10
뷔페미니스트를 애호박으로 패버리는 킹-아-인 인정합니다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=155263&target=after,버닝,17036331,10
정말 오랜만에 제대로 된 액션영화를 본 것 같습니다. 뭔가 요즘에 영화보고 시원한게 없었는데 이 영화를 보고 속이 뻥 뚫렸습니다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17036330,10
,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17036329,10
이정재 멋있다^^,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17036328,10
재밌어서 수십번을 봤음ㅋㅋ정재영 정준호 멋있음♡,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=58085&target=after,거룩한 계보,17036327,10
"극과 극이 조우하는 찰나, 둘 사이 끊어질 듯한 장력을 박정민이 아슬아슬하게 넘나든다",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17036326,10
남자가 사랑할때2 ;;,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17036325,2
우왕 북한은정말멋지다긔미국은 정말 넘한것아니냐긔주한미군은 정말 나가라긔우리민족 겨례끼리 통일하자긔,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17036324,1
삼십분정도 보다가 나왔음,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17036323,2
안타깝지만 정말 폭망 영화다. 솔직히 요즘 한국영화 볼게 없다. 배우는 짱짱한디... 감독의 문제인가~~,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,반도,17036322,2
이정재 와우 간지작렬  박정민 ㅋㅋ 연기천재임 황정민이정재액션 대박임,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189069&target=after,다만 악에서 구하소서,17036341,8
