username,link,mention,tweet_date,tweet_time,retweets,favorites,mentions
PochaPong,https://twitter.com/PochaPong/status/1178330770156376064,건강해진다면 다행ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ언제나 건강해야 기분도 좋잖아 난 그래도 요즘 감기는 안 걸리더라....? 막 입술 부어도 하루이틀 만에 낫고 다래끼 난 날에 술 마셔도 다음날 나아있고 이렇게 자잘한 건 다 쉽게 나아서 어찌보면 예전보다 건강함,2019-09-29,15:28:42,0,0,
bbon_ok,https://twitter.com/bbon_ok/status/1178330698500849664,저렇게 이쁘구 깜찍한애가 왜 용이 안해요ㅠ 하는데 누가 안하겠냐..... 존나 감기지...,2019-09-29,15:28:25,0,0,
corw_OC,https://twitter.com/corw_OC/status/1178330664631816194,나 왜 코 훌쩍이지.. 감기 심해졌나.. 안되는데.. 나 안 그래도 초기 목감기 때문에 병원 다녀온 지 별로 안됐는데 왜 또 감기가..,2019-09-29,15:28:17,0,2,
901xxs,https://twitter.com/901xxs/status/1178330534381936640,"늦잠자서 급하게 나왔는데 장대비 오고 우산도 없고 택시는 안잡히고 지각해서 된통 깨지고 쫄딱 젖어서 으슬으슬 춥고 감기기운까지 있던 하루.. 밀린 업무 다 보고 오느라 야근까지 하고 온 윤, 현관문 열고 들어오자마자 느껴지는 싸한 공기랑 조용한 집안에 겨우 참아왔던 하루가 무너지지..",2019-09-29,15:27:46,0,3,
Noah_enjoy_you,https://twitter.com/Noah_enjoy_you/status/1178330324742234117,감기가 내가 낫고 싶을 때 나을 수 있는 거면 좋겠다..,2019-09-29,15:26:56,0,0,
SilverL4K3,https://twitter.com/SilverL4K3/status/1178330321810423808,"감기, 걸렸나.",2019-09-29,15:26:55,0,1,
HJ_debutS2,https://twitter.com/HJ_debutS2/status/1178330256165330945,야 이게 바로....한 팔에 다 감기는 허리라는 거구나 pic.twitter.com/u2Gnf2K2HK,2019-09-29,15:26:40,0,0,
MMRKB53,https://twitter.com/MMRKB53/status/1178330244178038784,감기가 너무 안나으니까 보드카마시고 잊기,2019-09-29,15:26:37,0,0,
milkboodan16,https://twitter.com/milkboodan16/status/1178330240998764544,#살면서_아프거나_다쳐본_경험 골절: x 수술: x 쌍코피: x 독감: o 다래끼: o 장염: 감기보다 자주 걸리는거 깁스: o 화상: x 교통사고: x 결막염: o 식중독: x 위염: x 나 생각보다 건강하구만,2019-09-29,15:26:36,0,0,
CMYGYP,https://twitter.com/CMYGYP/status/1178330238960336897,ㅜㅠㅠ 자기가 어떻게 널 미워할 수 있겠냐면서.......ㅜㅜㅜㅠㅠㅠ 불안하게했다면 미안하다구 말하면서 꼭 안아줄거같아요ㅜㅜ 으아앙 델리 복도에서 자다가 감기걸림안돼ㅜㅜ 침ㅁ대머리맡에 쪽지 써두고갈거같애요 복도에 나와서자고있길래 내가 다시 방으로 델꼬왓다면서...,2019-09-29,15:26:35,0,0,
bilaakkk,https://twitter.com/bilaakkk/status/1178330184413372416,"애가 안울어서 그런가 나도 안울었는데, 그냥 중간중간 애 보는데 내일부턴 평생 못보겠네... 하고 생각하니까 중간중간 눈물이 한번씩 핑돌았네... 감기걸린것 같은데 그래도 마지막 티처스펫까지 방실방실 웃으면서 잘 해서 다행이고,. 컷콜 피날레때도 마지막이라고 엄청빠르게 때려박는거 멋있게",2019-09-29,15:26:22,0,0,
9iant_S0M,https://twitter.com/9iant_S0M/status/1178330157255290881,감기가 떨어지질 않어,2019-09-29,15:26:16,0,2,
LYLAISNIGHT,https://twitter.com/LYLAISNIGHT/status/1178330131762278401,마음을 헤아리고 싶은 마음이 나를 미치게 해 잠시라도 내 눈을 감기고 쉬게 해줄 수는 없겠니,2019-09-29,15:26:10,0,0,
Eight_Freesia,https://twitter.com/Eight_Freesia/status/1178330128998207488,"피곤하면 힘들죠.. 눈을 감기고, 새들은 울고.. 어라, 잠시만요. 새들이 우는건가? 으음.. 잘 모르겠네요. 뭐 어때요! (헤실 웃는다) 조금은 괜찮을 것 같기도 해요! 버틸 수 있을 정도고.. 많이 피곤하면 자러 가봐야겠네요. 나 없다고 슬퍼하지 말아요? (장난스럽게 말한다)",2019-09-29,15:26:09,0,0,
ASTRO_UTOPIA,https://twitter.com/ASTRO_UTOPIA/status/1178330103794651137,감기를 달고살지만 머 괜찮아요!,2019-09-29,15:26:03,0,0,
sleep_guitar,https://twitter.com/sleep_guitar/status/1178330099549999104,또감기,2019-09-29,15:26:02,0,1,
DHa_DF,https://twitter.com/DHa_DF/status/1178330072576483328,(끄덕여) 엉. 해서.. 그때가 여름이라 방문을 닫고자면 너무 더웠어. 그래서 열고.. 작은 전등 하나켜고 그때 읽고있던 스릴러를 보다가.. 나도 모르게 눈이 스르르 감기는거야.. 잠이 올랑 말랑..하면서 막 잠에 들려고하는데...,2019-09-29,15:25:56,0,0,
susu_steam,https://twitter.com/susu_steam/status/1178330021749903360,세상에.. 감기라니..ㅠㅠㅜ 밥 약 둘다 잘 챙기시구.. 금방 나으실꺼에연 ㅠㅠㅜㅠ,2019-09-29,15:25:44,0,1,
Akyulli,https://twitter.com/Akyulli/status/1178329947988840449,마법사 감기 시날 제가 아는 캐면.. 제 캐를 등장 시켜줄 수도 있으니까요 자캐가 과로하시겠지만; 재밋어요,2019-09-29,15:25:26,0,1,
cyg_023,https://twitter.com/cyg_023/status/1178329933602406400,감기조팔새끼,2019-09-29,15:25:23,0,0,
sonasonadmmd,https://twitter.com/sonasonadmmd/status/1178329933267030016,"요즘 감기 걸리신 분들이 많이 보이네ㅠㅜㅜ 다들 감기 조심하시기.., 이미 걸리셨으면., 제발 푹 쉬시기...",2019-09-29,15:25:23,0,2,
cyg_023,https://twitter.com/cyg_023/status/1178329786923372544,감기 뒤졋으면 좋겠어 진짜 뒤져 개빡쳐 ㅈ뒤져,2019-09-29,15:24:48,0,0,
B_ruha,https://twitter.com/B_ruha/status/1178329742799298561,ㅏ 진짜 근데 계속 오더내리고 브리핑하니까 목이 넘 아픔... 감기는 아닌데...,2019-09-29,15:24:37,0,4,
Jelly39286630,https://twitter.com/Jelly39286630/status/1178329626902269952,이제 날씨도 쌀쌀해졌는데 우리 호루스는 계속 벗고 다녀서 감기 걸리지 않을까 걱정이 된다.....,2019-09-29,15:24:10,0,2,
w_ill_1111,https://twitter.com/w_ill_1111/status/1178329625178464256,☆☆4페이즈☆☆ 힐러우는곳 화염방사+도트 ( 이때도 메디카라 감아줘보기 학자의 보호막도 감기겠지만 아플거를 감안해 심판이나 메디카 감아주기 ) { 근데 메디카라를 너무 많이 감는건 아닐까 오버힐 15퍼라도 나오면 어쩌지하고 살짝 걱정됨 } 파동포 맞고 바로 반대쪽으로 넘어가기,2019-09-29,15:24:09,0,1,
Gaenyun__,https://twitter.com/Gaenyun__/status/1178329601564479488,기침은 영우한테해라 근데 사실 나 이미 감기걸림ㅅㅂ,2019-09-29,15:24:03,0,0,
ogu_ouo,https://twitter.com/ogu_ouo/status/1178329589128421378,목감기 죽어 !!!!,2019-09-29,15:24:01,0,3,
yeoul_0326,https://twitter.com/yeoul_0326/status/1178329477564092416,일요일을 감기에 절은 거로 다 보냄,2019-09-29,15:23:34,0,0,
VVS_Ghand,https://twitter.com/VVS_Ghand/status/1178329432269844483,눈이 감기지만 맥주 더 먹을고얌,2019-09-29,15:23:23,0,0,
zero_00z,https://twitter.com/zero_00z/status/1178329411969355777,그러니까요. 시간 참 빠르다. 에어컨 없인 자기 힘든 계절이 이젠 창문 열고 자면 감기 걸리는 계절이 되었으니까요.,2019-09-29,15:23:18,0,0,
MA_dhk,https://twitter.com/MA_dhk/status/1178329391874465792,@Leian_kma (방앞 문고리에 감기약 봉투가 걸려있다.),2019-09-29,15:23:13,0,0,@Leian_kma
ssakdukxx,https://twitter.com/ssakdukxx/status/1178329369296556032,작은 손에 휘어감기고도 남는 얇은 팔목이었다. 그 팔목을 쥐고 하늘 높이 외쳤다. 승석 만세 승석 만세 승석 만세 승석 만세 pic.twitter.com/7w3u0j1sF7,2019-09-29,15:23:08,3,14,
f_til_ty,https://twitter.com/f_til_ty/status/1178329360874389504,그리고 내가 바로 앞에 나와있지. 여기야. 밖에 추운데 꼭 이러지 관웅아. 빨리 사서 들어가자. 감기 걸려.,2019-09-29,15:23:06,0,0,
kinako_mochi226,https://twitter.com/kinako_mochi226/status/1178329327655538689,"우리 병곤이도 고생했옹 감기 걸리지않게 따뜻하게 하고 자고, 오늘 수고많았엉! 곤라뷰곤팡곤나잇",2019-09-29,15:22:58,0,0,
Colet_Colettia,https://twitter.com/Colet_Colettia/status/1178329207954235394,감기시날 궁금한데 고통스럽다,2019-09-29,15:22:30,0,0,
McCoy_W_DB,https://twitter.com/McCoy_W_DB/status/1178329195937587201,감기가 빨리도 낫겠다 https://twitter.com/COBB_486/status/1178325728741343232 …pic.twitter.com/AdLnLgQatG,2019-09-29,15:22:27,0,1,
Akyulli,https://twitter.com/Akyulli/status/1178329128992268293,"마법사 다들.. 감기 걸리게 해야해.. 이 시날 넘 웃기다고... (시날 트레중) ""이렇게 힘들다면 일 가지 않아도 괜찮겠... 뭐? 소집명령?""",2019-09-29,15:22:11,0,0,
vpdrnls376,https://twitter.com/vpdrnls376/status/1178329112445734912,날씨 서늘했는데 괜찮았어요?? 감기 조심하셔요 ㅠ,2019-09-29,15:22:07,0,0,
Eight_JH,https://twitter.com/Eight_JH/status/1178329028576468992,"조금요. ...어, 겉옷을 저에게 주시면 당신은 어떡해요. (제 어깨에 걸쳐진 옷 끝을 만지작거리다, 옅게 웃으며 다시 당신의 어깨 위로 올려주었다.) 감기들어요.",2019-09-29,15:21:47,0,0,
acolyte_for_you,https://twitter.com/acolyte_for_you/status/1178329017180491776,"…저런, 눈이 벌써 다 감기셨습니다. 이제 슬슬 주무시는 건 어떠십니까?",2019-09-29,15:21:44,0,0,
Leian_kma,https://twitter.com/Leian_kma/status/1178328944287698946,목감기가 오는거 같아서 먹고있었죠~ 오늘은 그래도 좀 나았습니다 많이!(헤헷,2019-09-29,15:21:27,0,0,
_SzukaYama,https://twitter.com/_SzukaYama/status/1178328913199517696,그 새 꼬맹이들이 잔뜩 감기에 걸렸어. 역시 내가 스즈카야마를 비우면 안 되는 건데...,2019-09-29,15:21:19,0,1,
kim_flso,https://twitter.com/kim_flso/status/1178328905188401153,요한 너무너무확실하게 마린향!!! 날것같아요 넌 보자마자 마린이다! 햇빛내음 사이로 얼핏 여름바다의 그 상쾌한 바닷바람냄새... 끝에 거칠지 않은 종이랑 오래된 필름냄새 아무래도 사진찍으니까용 아무튼 전체적으로 감기는듯한(어휘선택좀) 느낌 과하지 않게 담백한 마무리,2019-09-29,15:21:17,0,0,
Wonder_FS15,https://twitter.com/Wonder_FS15/status/1178328863904079873,감기 다나아서 일주일만에 헬스장 왔다.. 어우 일주일 안하니까 빡세네 너무..ㅠㅠ,2019-09-29,15:21:08,0,8,
nnontthing,https://twitter.com/nnontthing/status/1178328807679217664,큽..근데 오늘 목감기 걸렸는데 내일 팔각정 가능할까... 내일 호루라기마냥 싄목소리로 호오오오 호오오오 마 하다 오는거 아니야..?,2019-09-29,15:20:54,0,0,
jungwoo3082,https://twitter.com/jungwoo3082/status/1178328789320794114,에구...감기걸리셧다뇨;ㅁ;,2019-09-29,15:20:50,0,1,
inwinsieiwieii,https://twitter.com/inwinsieiwieii/status/1178328755183292416,이거 안올렸었네 으으악..감기가 너무 심해서 내일 시험치다가 죽는거 아닐지... pic.twitter.com/nSDMa5h84l,2019-09-29,15:20:42,0,7,
basoda3801,https://twitter.com/basoda3801/status/1178328725110194176,아 감기때문에 목에서 피맛이 나기 직전이다,2019-09-29,15:20:35,0,0,
chocolate_hj,https://twitter.com/chocolate_hj/status/1178328717321310208,"찐으로 감기기운 돌아서 머리 아팟는대,, 티져보고 싹 사라짐 ,,,,",2019-09-29,15:20:33,0,0,
Dear_gold514,https://twitter.com/Dear_gold514/status/1178328616507035648,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ잔병치레 많아서 괜찮앙,,원래 감기 잘 안걸리는 사람들이 한번 걸리면 심하게 아프더라 ㅠ",2019-09-29,15:20:09,0,0,
game_tytyty,https://twitter.com/game_tytyty/status/1178328600816185345,글고 감기기운 있어서 저녁먹고 약먹었더니 너무 잘 자버렷어 어캄...,2019-09-29,15:20:05,0,0,
lovejjaeny,https://twitter.com/lovejjaeny/status/1178328590967926784,"윈드 챙겨주는건 only 재화니뿐 #김재환 김재환, ＂감기 조심하세요＂···안부 인사와 함께 훈훈한 비주얼 '눈길' (출처 : 텐아시아 | 네이버 TV연예) http://naver.me/IgoOCm84 pic.twitter.com/cp7UTBtKuO",2019-09-29,15:20:03,1,1,
sunji1154,https://twitter.com/sunji1154/status/1178328548282515456,생리 시험때 겹칠거같은 불길한 기운... 감기+생리 라니..,2019-09-29,15:19:52,0,4,
CRUMple_kkugis,https://twitter.com/CRUMple_kkugis/status/1178328536987234307,여러분.. 나쁜 소식이네요.. ㅜ 감기가 너무 심하게 걸린 모양인지 약도 안 들고 너무 아파서 한동안 그림은 힘들 것 같아요... 나중에.. 몸이 좋아지면 돌아오겠습니다! 얼른 나아서 올게요,2019-09-29,15:19:50,1,21,
116_BOO_lasser,https://twitter.com/116_BOO_lasser/status/1178328357701746691,#살면서_아프거나_다쳐본_경험 골절: ㅇ 수술: ㄴ 쌍코피: 그냥 코피 독감: 1번 다래끼: ㅇ 장염: ㄴ 깁스: ㅇ 화상:ㅇ(근데 엄청 쵸큼...) 교통사고: 오늘 결막염: ㄴ 식중독: ㄴ 위염: ㄴ 링거: ㄴ (이사람 1년에 한번 감기걸리면 많이 아픈 사람임)(감기도 에취 한번하고 끝남)(독감도 안아팠음),2019-09-29,15:19:07,0,1,
KDC_in_t,https://twitter.com/KDC_in_t/status/1178328323400687617,"다행이에요, 이다 어린이는 씩씩하네요. (제 뺨을 쓸어주는거에 한 번 느릿하게 웃음을 터뜨린다. 여전히 졸림은 있어서 눈이 느릿하게 감기지만, 다시 억지로 뜬다.) 싸움이 나빠도.. ... (이 상황에서 안싸우는게 가능할까. 그렇지만 아이에게 무어라 설명해야할지 몰라 입을 다문채 말이 없다.)",2019-09-29,15:18:59,0,0,
Want_me_Tonight,https://twitter.com/Want_me_Tonight/status/1178328311216386055,이런. 감기걸리기 딱 좋은 날씨에 춥다니 서둘러야지.,2019-09-29,15:18:56,0,0,
MA24R4_Epr,https://twitter.com/MA24R4_Epr/status/1178328194761379840,"맞아, 그래서 잠시 방심하면 금새 감기에 걸릴 것 같지? 아하하, 왠지 새삼스레 걱정을 받으니까, 황송하다는 느낌이려나. 물론, 나는 괜찮아. 생각보다 건강하니까, 호쿠토도 조심하기로 약속이다~? 곧 우리에게 중요한 어텀 라이브가 시작되는 걸. 꼭 조심하기야. 우리들의 소중한 리더가 쓰러지면,",2019-09-29,15:18:28,0,0,
Milk_Tokki,https://twitter.com/Milk_Tokki/status/1178328178600878080,핫 마이러브 다날님.. 고마워욥 쬽쬽♡ 다날님의 축하를 받아서 벌써 행복하구 좋운 하루네요 희희♡ 날님도 같이 맛있는거 많이먹구 감기 조심하시랏 ㅠㅠㅠㅠ 아프시면 안되욧 아픈데는 약 잘 드시구ㅜㅜ!!,2019-09-29,15:18:24,0,1,
fromahnxxviv,https://twitter.com/fromahnxxviv/status/1178328135034556417,190929 | TWITTER BYOUNGGON 오늘 날씨도 너무너무 더운데 고생했어요~~항상 감기 걸리지 않게 조심하구 일찍 자요 곤라뷰곤팡곤나잇 #CIX #BX #곤팡 @CIX_Official @CIX_twtpic.twitter.com/BQm0CIlBkV,2019-09-29,15:18:14,0,0,@CIX_Official @CIX_twtpic
dearyouaremine,https://twitter.com/dearyouaremine/status/1178328128172650496,감기와 바선생등장의 환장 콜라보로 정신 없었던 하루 아흑ㄱ...포스팅 완료 파리 패션위크 발망&카일리 제너 https://decker.tistory.com/m/41,2019-09-29,15:18:12,0,5,
woozisarang_112,https://twitter.com/woozisarang_112/status/1178328110980222976,겐차나여 지금도 감기 걸렸으니까요☆,2019-09-29,15:18:08,0,0,
kimhodu0209,https://twitter.com/kimhodu0209/status/1178328087999549441,유비님 생일축하드려요 감기조심하시고 누구보다 더 행복한 하루 보내시길 바랄게여!!!! pic.twitter.com/OcXo2MqzVH,2019-09-29,15:18:03,1,0,
Adieu_ELE_,https://twitter.com/Adieu_ELE_/status/1178328010195255298,"성생님,,, 감기시즌입니다... 감기약 드시고 주무세요..☆ -시즌성 감기에 고통받는중인 한 중생-",2019-09-29,15:17:44,0,0,
lemona_jds,https://twitter.com/lemona_jds/status/1178328001043296256,뭐지 감기기운이 몇주 계속되는거같아서 병원가서 약받아먹었는데 갑자기 안좋아져서 목소리도 안나온다 문도 꼭꼭 닫고 잤는데 목에 수건같은거 안감아서 그런가 근데 19년 인생동안 감기 걸렸을때 목수건 유무의 차이는 없었단말여유...ㅠㅠㅠ,2019-09-29,15:17:42,0,1,
itione124,https://twitter.com/itione124/status/1178327988909166592,감기조심,2019-09-29,15:17:39,0,1,
basoda3801,https://twitter.com/basoda3801/status/1178327949902139398,우울하고 슬픈데 감기제외 아프지 않아서 너무 기쁘다,2019-09-29,15:17:30,0,1,
Dear_gold514,https://twitter.com/Dear_gold514/status/1178327924610457602,"ㅠㅠㅠ언놈이 금딩이한테ㅜ옮겨놓고 나았냐,,나한테 옮겨!난 365일이 감기야",2019-09-29,15:17:24,0,0,
key7to,https://twitter.com/key7to/status/1178327901088829441,"티저보고 뛴 심장 고화질 보고 멈추다,,,, 나 감기 다 나았어 인생 존잼 pic.twitter.com/V1iEU0S5Tt",2019-09-29,15:17:18,0,1,
H_o_O7_H,https://twitter.com/H_o_O7_H/status/1178327898760986624,2019년 9월 29일 공부 인증. 더 하고 싶었는데 감기 땜에 일찍 자고 할 것이다 pic.twitter.com/0CZjOuD5HC,2019-09-29,15:17:17,0,2,
creat_jam,https://twitter.com/creat_jam/status/1178327893685878785,아 선생님 ㅎㅎ 날씨가 서늘해지는데 건강 관리 잘 하셔요 밤에 쌀쌀해서 감기에 걸리기가 쉽다네요 따뜻한 차라도 끓여드릴까요?,2019-09-29,15:17:16,0,2,
ixy_starfallen,https://twitter.com/ixy_starfallen/status/1178327819312451584,"=ㅁ=bb 감기걸리셔서 어뜨케요 ._, 창문꼭꼭닫고 이불 따뜻하게하고 주무시기에요 ㅠㅜ",2019-09-29,15:16:59,0,1,
